pue,rt_load,time,compute,cooling,cop,kwrt,potential_rt,total,allow_discharge,max_compute,max_cooling,nostromo_cooling,charging_placeholder,total_max,cust_cooling_rt,nostromo_cooling_rt
1.6096138000000002,2101.651933333333,2025-08-19 15:30:00,7.391509849533333,3.705966407111445,1.9944891662670317,1.7633587885476274,2010.7470866449335,11.89747625664478,True,10.5196149724001,5.274340492953916,1.7286719461720352,0.0,14.865283519181983,2010.747086644934,980.3291068154306
1.6232392,2122.1166,2025-08-19 15:45:00,7.4634840822,3.8515358486030626,1.9377942658659082,1.8149501533530548,1953.5900422561947,12.115019930803063,True,10.591589205066768,5.465796545916545,1.9201279991346638,0.0,14.937257751848652,1953.5900422561947,1057.950817870836
1.6184975333333333,2102.5682,2025-08-19 16:00:00,7.3947323594,3.77362372394908,1.9595839173020269,1.7947687613410495,1975.5573103091906,11.96835608334908,True,10.522837482266768,5.36993460160395,1.8242660548220693,0.0,14.86850602904865,1975.5573103091906,1016.4351498178404
1.6135544000000002,2091.4763333333335,2025-08-19 16:15:00,7.355722264333333,3.7131357604596813,1.9810000869514948,1.7753658988537513,1997.14805216835,11.868858024793015,True,10.483827387200101,5.292189261502441,1.7465207147205595,0.0,14.829495933981981,1997.1480521683497,983.7525412920146
1.6197825333333333,2110.0252,2025-08-19 16:30:00,7.420958628399999,3.7993805384716106,1.9532022531718432,1.8006327784481486,1969.123626549589,12.020339166871612,True,10.549063751266768,5.400907015203336,1.8552384684214545,0.0,14.89473229804865,1969.1236265495893,1030.3258335774422
1.6256464666666666,2091.307933333333,2025-08-19 16:45:00,7.355130001533332,3.801711097333323,1.9346893578243027,1.817862896581557,1950.4598248027487,11.956841098866654,True,10.4832351244001,5.418562459137756,1.8728939123558748,0.0,14.828903671181983,1950.4598248027487,1030.2723686576155
1.6295978666666666,2077.0775333333336,2025-08-19 17:00:00,7.305081684733334,3.7992638445338462,1.922762404417753,1.8291391551651495,1938.435649780702,11.904345529267182,True,10.433186807600102,5.426144584285992,1.8804760375041107,0.0,14.778855354381985,1938.435649780702,1028.0661436796624
1.6295970666666666,2098.517333333333,2025-08-19 17:15:00,7.380485461333333,3.846731997031446,1.9186378117916487,1.8330713480079808,1934.2774358646755,12.02721745836478,True,10.5085905842001,5.477110124493503,1.931441577711622,0.0,14.854259130981982,1934.2774358646755,1053.6641575956885
1.6230176666666667,2117.8030000000003,2025-08-19 17:30:00,7.448313151000002,3.8404306799386694,1.9394473619607029,1.8134031729762725,1955.2566134328003,12.088743830938672,True,10.57641827386677,5.453315455375101,1.90764690859322,0.0,14.92208682064865,1955.2566134328003,1051.970646694231
1.6079145333333333,2092.9152666666664,2025-08-19 17:45:00,7.360782992866665,3.6747269580764756,2.0030829710187894,1.7557934698087998,2019.4109431150766,11.835509950943141,True,10.488888115733433,5.23637226589704,1.6907037191151586,0.0,14.834556662515315,2019.4109431150766,962.9285836786206
